alpha_M,b1,gamma_M,alpha_Y,g1,b2,gamma_Y,chain,draw,indirect_effect,total_effect,prop_mediated
-0.3623797365218334,0.44125608780661174,0.43679104468614205,0.013666311201045181,0.3390099028069201,0.2885031477302036,-0.19897882866512692,1,72,0.1273037702873226,0.4663136730942427,0.2730002949357959
-0.2318341048304981,0.5984210089000115,0.007770540870438686,-0.28263595264517083,0.22702114541605162,0.35086605675093446,0.16127292021546027,1,73,0.2099656196696629,0.43698676508571455,0.4804850774564725
-0.5360294364760259,0.4379424859794403,0.8054278271537705,-0.21341140120586533,0.33085716149503874,0.2710579441323107,-0.0032818511256297936,1,74,0.1187077898977804,0.44956495139281916,0.2640503658703954
0.009130069709820443,0.41405845728902774,-0.021856947282541145,-0.25010155690942854,0.24503448426805635,0.30268644671043815,0.08536529825663797,1,75,0.12532988316722152,0.3703643674352779,0.3383961692511449
0.08544500608963973,0.2245872483237828,0.043528910690627434,0.020208818971141115,0.23461559518835345,0.3802576449376915,-0.16076841119175356,1,76,0.08540101813063815,0.3200166133189916,0.2668643269638963
-0.05345604925927855,0.33569846256947866,0.18357323351910668,-0.03857025559348251,0.2614450154656477,0.39590677335821967,-0.13791239162948174,1,77,0.13290529513719737,0.3943503106028451,0.33702343212060476
-0.25440299926311716,0.40774300442459716,0.29413541183279107,-0.25530957752313654,0.35594119027870336,0.301133591422576,0.02897776100252819,1,78,0.12278511529981025,0.4787263055785136,0.25648290864533
-0.1973455677554541,0.648238385942079,0.13339328243524926,-0.11814381203722332,0.3229319407657239,0.483202998821734,-0.17469168654722536,1,79,0.31323073203857316,0.6361626728042971,0.49237521380782495
-0.16251978055608338,0.5032071033227555,0.3187380707691756,-0.2939589963155788,0.2042820557000169,0.2656035612618746,0.09382237755810824,1,80,0.13365359869479598,0.3379356543948129,0.39550014020908086
-0.27318539177393675,0.5757051029668627,0.10835933151821596,-0.020623430267791232,0.09688432028808724,0.4373066543960955,-0.10378268338273175,1,81,0.25175967249719844,0.3486439927852857,0.7221110293222405
-0.0270798848230967,0.4759443279715387,-0.06357704022403587,0.06292672277444016,0.38293328008085215,0.32691078607086577,-0.10748260564744053,1,82,0.15559133438314565,0.5385246144639978,0.28892149068805
0.4039243766917814,0.40176603522932186,-0.3647393628277429,0.03172510832670648,0.27615172107563196,0.1490501611927921,-0.30162135929494,1,83,0.05988329231271941,0.3360350133883514,0.1782055140888341
-0.1069955858824779,0.4156202799387999,-0.042601107410469186,0.03729545698200838,0.2109477287379663,0.40773413516073465,-0.25257037084123724,1,84,0.169462575396109,0.3804103041340753,0.44547314716370584
-0.3954850586412918,0.5723626046825049,0.4347928669335408,-0.42601439814082326,0.16557134193531076,0.41484183388984824,-0.02444136627736714,1,85,0.23743995257646056,0.4030112945117713,0.5891645117889501
-0.43011447884276377,0.36107985028364264,0.45805108932544714,0.02274734172169955,0.4075344363757093,0.19163240801728076,-0.1288377850737985,1,86,0.06919460119637366,0.47672903757208296,0.1451445071371622
-0.2949951752392892,0.3960991557313018,0.48829926863722717,-0.038477235680991956,0.23221939124561677,0.2685602665152219,0.04142527638549166,1,87,0.10637649482965279,0.3385958860752696,0.31416948404980144
-0.488901197541593,0.27646925466885397,0.44837670401134966,-0.07256325796483948,0.35053862961831816,0.33554356652262735,-0.09423534330117145,1,88,0.09276747974543981,0.44330610936375797,0.20926280460826854
-0.04932224707312191,0.40729544459251205,-0.04767024376496101,-0.015651917596821288,0.45801006370110864,0.27495166033962126,-0.16822589543412617,1,89,0.1119865587394754,0.569996622440584,0.19646881109571623
0.2661289713625918,0.3498654363110836,-0.6168794858727215,-0.1017691947270639,0.21054792787375498,0.3677140454392593,-0.19186782235163224,1,90,0.12865043494532005,0.339198362819075,0.3792778770395802
-0.14145772401601728,0.5560759569629854,0.06925969855822808,-0.1008529986254807,0.04772704052155938,0.37840609763228394,-0.047906394212155284,1,91,0.21042253286150117,0.25814957338306055,0.8151186542898576
-0.29135614003300947,0.6948578096221927,0.2763033009062757,-0.24425188779930562,0.2647122465624407,0.23605234338462047,0.017648246081161986,1,92,0.16402281428042306,0.4287350608428637,0.3825738299964679
0.11016052587730263,0.5113543257082407,-0.1737594965453981,-0.19118691250159411,0.1368421049685662,0.43724306689749765,-0.008849652759529064,1,93,0.2235861336439731,0.36042823861253925,0.6203346732893713
-0.14597973164994532,0.502563622263605,0.5063845680764759,-0.27633310218542745,0.2573811771313129,0.2811246998326372,0.12023626740414067,1,94,0.1412830474556588,0.3986642245869717,0.3543910858869575
-0.2684750102382011,0.3231410595502101,0.40249469100277746,-0.10786260515552905,0.23349733091944103,0.5275109143932937,0.17136367380252696,1,95,0.1704604358013491,0.4039577667207901,0.42197588422447374
-0.18921928629685944,0.5312874039255594,0.04679993541667796,-0.45259063374245245,0.3230418360225328,0.27917340112423117,0.37891643349325027,1,96,0.14832131152836162,0.47136314755089437,0.31466463235195313
-0.2037314870561521,0.8446194836619259,0.1345802959346923,-0.05191368474639188,0.4038614892563408,0.29160534711914615,0.0035395115413670367,1,97,0.24629555771682987,0.6501570469731707,0.37882471452623273
-0.2375925725658865,0.6439236486571795,0.08835338155536338,-0.21657899201194225,0.30151690229863887,0.3309694485461705,0.12796358519266487,1,98,0.21311905490190475,0.5146359572005437,0.41411613766982935
-0.21119992721376796,0.3994808866274032,0.261522999078871,-0.005922607145171427,0.30837361172993516,0.48335062971483345,-0.15015898418424767,1,99,0.19308933811039533,0.5014629498403305,0.3850520525432166
0.1947278939549058,0.24304234257401017,-0.36538260640629305,-0.0545093129187879,0.34623736883766865,0.42268540846939284,-0.12529216213897015,1,100,0.1027304518462536,0.44896782068392227,0.22881473262329158
-0.6291233859570889,0.4825631932993253,0.8552991718184559,-0.2005425055017004,0.3645451725711292,0.19118404415479012,0.11027396235214165,1,101,0.09225838285521473,0.4568035554263439,0.20196511554974247
0.03399516673290545,0.3938307866371462,0.14834059807078642,-0.07277385812209253,0.3922236795879136,0.2367253362883997,-0.1998682381152612,1,102,0.09322972540740343,0.48545340499531703,0.19204670200696766
-0.19936940183584662,0.34974792560334733,0.29972909084092775,-0.0074129312066892605,0.21640116263359083,0.34091324527240424,-0.09700577886332878,1,103,0.11923370034472854,0.33563486297831935,0.3552482578439134
0.060071470747315475,0.3933568305546647,-0.25302130346189655,-0.21530107373519652,0.29889080157304143,0.307596391263491,0.019015347688810087,1,104,0.12099514155745936,0.41988594313050076,0.28816192477263763
-0.14950368245423634,0.593126850078256,0.33858671420407416,-0.20362696502092192,0.26811447657888166,0.3425124439094334,0.03241538403606967,1,105,0.2031533269686076,0.47126780354748926,0.43107830715224327
-0.10191183594420825,0.21607556402749745,0.012734330382012854,-0.1288540157914942,0.3133018697104524,0.2797257808160283,-0.03686991184056389,1,106,0.06044190586285544,0.3737437755733078,0.16172016716570065
-0.2964094956601414,0.6337327200499447,0.359039784596936,-0.24450222074073835,0.19764020504244784,0.4394167488678449,-0.05309475589721925,1,107,0.2784727714955228,0.47611297653797063,0.5848880102374489
0.06433510122966049,0.3983971061831735,0.06996375526048274,-0.05758671916989856,0.11002309017088949,0.3906974686946987,-0.19998720989993293,1,108,0.15565274092105896,0.2656758310919485,0.5858746739638078
-0.44036158312627666,0.5496646067940738,0.3409417489367681,-0.14022664318032244,0.2298742616904187,0.5743488368392636,0.034957101902854795,1,109,0.3156992275638875,0.5455734892543063,0.5786557334290335
-0.028704233543335483,0.6006284914121987,0.13082786492293863,-0.47225701965643613,0.17662320887515226,0.3516771705607716,0.36794855220106354,1,110,0.21122732841802672,0.387850537293179,0.5446101219613845
-0.32992288354962895,0.40251564332616535,0.1520393492882192,-0.08401942057503983,0.17837715000002094,0.24847845210556857,-0.0016699229486021108,1,111,0.1000164640019627,0.27839361400198365,0.3592627810825073
0.021576899866948412,0.5894345215353176,-0.04573395418926268,0.144225529459574,0.37301431323521733,0.4149506390090502,-0.1123109527979385,1,112,0.24458623136507382,0.6176005446002911,0.39602657980712946
-0.13065110604882182,0.7428852662503396,0.3030087331513988,-0.1730385646701806,0.2907170372794597,0.4035308822399009,0.14780176748061644,1,113,0.2997771468930232,0.5904941841724829,0.5076716332323072
-0.553551913001392,0.6969136394281237,0.5389191969818634,-0.06733846740938018,0.36464426154872387,0.36479051238814575,-0.10602296295378204,1,114,0.2542274836172727,0.6188717451659966,0.4107918734423441
-0.31764590090352296,0.5685540063978719,0.30140028389232554,-0.11372064905071497,0.30167761664751147,0.268446075794569,-0.031265751480483835,1,115,0.15262609189478898,0.45430370854230046,0.33595607745424755
-0.17089925225974587,0.69584913247251,0.07594700729938682,-0.1171027047723944,0.32747490688544434,0.31398778993284426,-0.08721648278986302,1,116,0.2184881312317304,0.5459630381171747,0.4001885035756549
0.041816694143998634,0.5178369537146669,-0.12258052883607926,-0.2523797936947613,0.42850007753065555,0.3140482287222196,0.08045745955207836,1,117,0.16262577808100115,0.5911258556116568,0.2751119351947938
-0.2643059053040526,0.4644276440058697,0.17165288516871757,-0.26406156177926166,0.24971317500135892,0.2378730345901604,0.036546002042493184,1,118,0.11047481302723496,0.36018798802859386,0.30671431779802943
-0.2653145412779782,0.2269361008715563,0.15146018705969877,-0.1424136761022047,0.2389035414308116,0.3423401787368399,0.1366858289661404,1,119,0.07768934533421011,0.31659288676502173,0.24539194840429843
0.27190094681030585,0.603156680468102,-0.6180856582938351,-0.056729111497991494,0.18649959557894152,0.34991739522199866,-0.0639726308421542,1,120,0.2110550145401456,0.3975546101190871,0.5308830766090834
0.06878135747469319,0.5429171668978195,-0.29324523196331664,-0.06298500342387797,0.196535003525937,0.18543007195688657,-0.123041621960706,1,121,0.10067316932449168,0.29720817285042866,0.33872947826086836
0.025512516185945716,0.413998956788014,0.26703989972382214,-0.3299791375367419,0.32222803910489295,0.314511051070215,0.22322321619914154,1,122,0.1302072470413708,0.4524352861462637,0.28779198048508814
-0.4198644444068348,0.48577672810889955,0.18447798071214494,-0.10573886031739513,0.3132436146309622,0.2559517548819938,-0.043792383188342845,1,123,0.124335406040306,0.4375790206712682,0.2841438921124903
0.06762028527636574,0.6201420803341687,-0.21070143060039379,-0.24388341757829018,0.19152661808715266,0.3578585986454963,0.08873283286193691,1,124,0.22192317582948842,0.41344979391664105,0.5367596721410681
0.26741747942885985,0.44909595995587864,-0.22147053118872065,-0.22895557104448205,0.3253315374434629,0.3817003285079777,0.09492726071968435,1,125,0.17142007544676446,0.49675161289022735,0.34508207119731094
-0.2704079182650638,0.3117403211998099,0.24941136359230265,0.19259841538525369,0.32839599588050394,0.3788900108691044,-0.19725442338013918,1,126,0.11811529368773406,0.446511289568238,0.2645292435986282
-0.20084445044702406,0.46415171450747544,0.3041938672602088,-0.04767267014479818,0.14426214821356428,0.47462471983193355,-0.09137530239024874,1,127,0.22029787745762214,0.3645600256711864,0.6042842383830612
-0.4269934405391212,0.6224345392394494,0.2793954935590307,0.313840361446719,0.07817159786275987,0.40397934552045717,-0.5011312519723712,1,128,0.25145069779128004,0.3296222956540399,0.7628449322347841
0.04920907944876746,0.34564935218707615,-0.0556428950585339,-0.04833107737422125,0.19957450501907617,0.3483217287697176,-0.10738954165803213,1,129,0.12039717990193534,0.3199716849210115,0.3762744816987687
-0.3279796742661425,0.5829462387216615,0.3856459964447251,-0.15082840431050765,0.36193030454466557,0.3423563072594845,0.010178574836583076,1,130,0.19957532161955396,0.5615056261642195,0.35542889032635555
-0.2768332798998885,0.7072143204819819,0.24222310243823703,-0.26299620673091106,0.28432407489165523,0.36047181482072216,0.051321515958146144,1,131,0.25493082957134383,0.5392549044629991,0.47274642745291134
-0.27666295670307506,0.4450802637905693,0.18541720767883657,-0.23878045444692414,0.35217687081555027,0.37280980245413764,0.09675112597080598,1,132,0.16593028521999761,0.5181071560355479,0.32026248486830966
-0.09410169719051771,0.3860680030499164,0.13792709316870516,0.10502486526075765,0.23197417895551842,0.3617018194835242,-0.18366238409619218,1,133,0.13964149914752552,0.37161567810304397,0.3757685893672248
-0.29707373081445754,0.4239474784875019,0.31538901238068007,0.006980421154007169,0.22430229299872248,0.3847958396805978,-0.0956976510344772,1,134,0.16313322596507046,0.3874355189637929,0.42105903558190744
-0.38282928764164414,0.497499540924161,0.17543402329497987,0.03868866737996844,0.627657833702,0.21636562376698373,-0.24444391283286032,1,135,0.10764179849584414,0.7352996321978441,0.14639174804711638
-0.2955068280466264,0.6470506691249387,0.15085020029558924,0.06660899515118616,0.23091815619470774,0.34381634223054314,-0.08064516628649288,1,136,0.22246659429636184,0.4533847504910696,0.4906794815119037
-0.0946512300139594,0.37612336366704036,0.03153920763867159,-0.19382931111168125,0.2414449196582908,0.41709864127759644,0.1548314562820609,1,137,0.15688054393828182,0.3983254635965726,0.3938501508835794
-0.5276362592380018,0.38146479605153555,0.6539587931016766,-0.07383786163545972,0.43141454881521524,0.20094014588084777,-0.04204569518420162,1,138,0.0766515917670034,0.5080661405822187,0.15086931728842323
0.2042965151763017,0.37104973139086217,-0.25729293642621065,0.043564312668037605,0.3221560076819768,0.1892625164300439,-0.30121880978367266,1,139,0.07022580588372643,0.39238181356570323,0.1789731416080713
-0.2709688170736734,0.4543550387309938,0.2489662861535583,-0.148471487143132,0.28859533614763033,0.21150172558731972,0.0272233098761974,1,140,0.09609687472089867,0.384692210868529,0.24980197676458904
-0.3341091417034895,0.5831676605849967,0.20010716565776807,0.11513203103307261,0.28401301743143026,0.33893414472270667,-0.3145058793302859,1,141,0.19765543227031754,0.4816684497017478,0.4103557797748784
-0.3847936896382059,0.5455203663820438,0.3697813789250744,-0.1170776881800315,0.34234067475348834,0.39583438600492904,-0.015614559686969367,1,142,0.21593571928002026,0.5582763940335086,0.3867899871601225
-0.0916051936480884,0.2559683191104148,0.34393814531548295,-0.3759183845492852,0.42161275624022476,0.2666494695480316,0.27125492448343863,1,143,0.06825381651189338,0.48986657275211815,0.13933144310794018
